rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:01:05.05,-82.52,-26.37,674.80,20.85,-5.49,24.94,-4.35,-6.90,26.40,30.47,47.05,
01/01/2000,00:01:05.05,-9.28,-47.36,920.90,39.76,-12.44,17.44,-4.35,-6.15,26.10,30.47,47.05,
01/01/2000,00:01:05.05,22.46,-59.57,1170.90,44.15,-10.30,15.91,-4.35,-5.40,26.10,30.19,47.05,
01/01/2000,00:01:05.05,-67.87,-36.13,1309.08,38.96,-10.98,7.74,-5.40,-3.60,25.20,30.43,47.05,
01/01/2000,00:01:05.05,-110.84,-31.25,1322.27,28.96,-30.85,-9.88,-4.35,-5.40,27.15,30.67,47.05,
01/01/2000,00:01:05.05,-137.70,-60.55,1247.07,20.24,-32.13,-20.61,-5.40,-4.05,27.00,30.67,47.05,
01/01/2000,00:01:05.05,-229.49,-35.16,1194.82,20.43,-39.15,-30.24,-7.35,-3.75,26.85,30.33,47.05,
01/01/2000,00:01:05.05,-372.56,-38.09,1329.59,28.66,-47.32,-65.18,-7.35,-3.75,26.40,30.52,47.05,
01/01/2000,00:01:05.05,-163.09,-168.95,1745.61,38.11,-45.67,-95.30,-8.10,-2.70,24.15,30.33,47.05,
01/01/2000,00:01:05.05,141.60,-271.97,2023.44,13.48,-21.40,-72.74,-8.25,-0.15,25.20,30.33,47.05,
01/01/2000,00:01:05.05,209.96,-143.55,1770.02,-30.24,6.22,-27.32,-8.25,-1.35,24.45,30.43,47.05,
01/01/2000,00:01:05.05,111.33,11.72,1294.43,-50.49,-1.77,-5.18,-8.25,0.15,25.50,30.33,47.05,
01/01/2000,00:01:05.05,61.04,105.47,959.47,-48.96,-2.32,5.79,-8.55,-1.05,24.90,30.28,47.05,
01/01/2000,00:01:05.05,5.86,118.65,750.98,-32.07,12.32,22.56,-9.00,-1.65,25.20,30.47,47.05,
01/01/2000,00:01:05.05,-138.67,130.86,601.56,-23.72,23.05,28.78,-8.85,-1.65,25.20,30.28,47.06,
01/01/2000,00:01:05.05,-242.68,130.86,497.07,-20.85,15.67,17.68,-7.50,-2.85,25.20,30.67,47.06,
01/01/2000,00:01:05.05,-247.07,93.75,411.62,-20.24,6.65,-0.12,-7.20,-3.30,25.50,30.14,47.06,
01/01/2000,00:01:05.05,-213.38,50.78,385.25,-17.07,1.95,-7.62,-8.85,-3.45,26.10,30.47,47.06,
01/01/2000,00:01:05.05,-183.11,2.44,385.74,-8.78,4.33,-8.35,-6.60,-3.45,25.65,30.09,47.06,
01/01/2000,00:01:05.05,-193.36,-19.53,437.50,-1.52,5.30,-11.95,-7.20,-2.40,25.20,30.33,47.06,
01/01/2000,00:01:05.05,-183.59,-36.13,505.37,-1.04,1.46,-15.79,-6.75,-3.30,26.25,30.33,47.06,
01/01/2000,00:01:05.05,-175.29,-55.66,609.86,2.44,-1.89,-19.51,-9.30,-3.45,24.90,30.52,47.06,
01/01/2000,00:01:05.05,-199.22,-101.56,762.21,2.50,-2.68,-25.37,-7.35,-2.25,25.65,30.43,47.06,
01/01/2000,00:01:05.05,-174.80,-235.35,1370.61,-17.74,-13.90,-0.85,-8.10,-3.45,25.65,30.33,47.04,
01/01/2000,00:01:05.05,-230.47,-180.66,1581.54,-40.43,-32.13,11.77,-7.95,-4.80,25.20,30.43,47.04,
01/01/2000,00:01:05.05,-162.60,-135.25,1723.63,-62.74,-38.11,24.63,-7.80,-3.45,24.60,30.33,47.04,
01/01/2000,00:01:05.05,-23.44,-20.51,1581.54,-74.39,-25.43,53.23,-8.10,-3.45,25.65,30.52,47.04,
01/01/2000,00:01:05.05,-77.15,78.12,1243.16,-58.96,-3.35,88.17,-9.00,-6.75,23.70,30.43,47.04,
01/01/2000,00:01:05.05,-426.27,89.84,1109.86,-12.93,-2.62,71.16,-8.55,-7.65,23.85,30.47,47.04,
01/01/2000,00:01:05.05,-374.02,-82.52,1451.17,24.51,-17.99,24.57,-8.55,-7.35,24.15,30.43,47.04,
01/01/2000,00:01:05.05,19.53,-247.56,1744.63,26.40,-7.93,4.82,-8.10,-7.35,25.35,30.33,47.04,
01/01/2000,00:01:05.05,172.85,-282.23,1680.66,17.74,22.87,38.17,-9.75,-7.50,24.00,30.43,47.04,
01/01/2000,00:01:05.05,-53.22,-177.25,1366.70,7.01,35.06,42.80,-8.85,-8.10,24.15,29.95,47.04,
01/01/2000,00:01:05.05,-90.82,-137.21,1042.48,2.38,24.57,17.62,-7.95,-8.25,25.80,30.62,47.04,
01/01/2000,00:01:05.05,-48.83,-116.21,879.88,10.06,19.88,-4.70,-7.50,-8.25,25.20,30.33,47.04,
01/01/2000,00:01:05.05,39.55,-125.49,822.75,16.77,24.27,-9.45,-5.55,-9.00,25.80,30.47,47.05,
01/01/2000,00:01:05.05,62.50,-121.09,800.29,15.91,24.76,-10.43,-6.45,-8.25,25.80,30.62,47.05,
01/01/2000,00:01:05.05,63.96,-109.86,746.58,6.22,21.16,-3.54,-7.20,-8.70,25.20,30.33,47.05,
01/01/2000,00:01:05.05,21.48,-69.34,607.91,-3.29,9.76,-1.28,-6.75,-9.45,27.30,30.62,47.05,
01/01/2000,00:01:05.05,22.46,-66.89,507.81,-7.62,0.24,5.85,-5.70,-8.70,26.25,30.14,47.05,
01/01/2000,00:01:05.05,69.34,-51.76,444.82,-5.18,3.35,18.60,-6.45,-7.50,26.55,30.62,47.05,
01/01/2000,00:01:05.05,79.59,-51.76,453.12,2.80,3.23,32.50,-5.85,-8.85,25.65,30.52,47.05,
01/01/2000,00:01:05.05,36.62,-56.15,494.14,5.91,2.93,46.04,-6.45,-7.50,24.75,30.19,47.05,
01/01/2000,00:01:05.05,2.93,-37.11,515.14,7.50,-3.35,52.56,-4.95,-9.90,24.45,30.33,47.05,
01/01/2000,00:01:05.05,-55.66,-24.90,555.18,13.11,-10.37,53.48,-6.00,-9.00,26.25,30.43,47.05,
01/01/2000,00:01:05.05,-124.02,-7.32,639.65,19.76,-15.30,47.74,-6.00,-9.45,26.25,30.47,47.05,
01/01/2000,00:01:05.05,-133.30,10.25,822.75,36.83,-24.21,33.72,-5.85,-9.60,25.65,30.19,47.05,
01/01/2000,00:01:05.05,-180.18,22.46,1598.63,38.78,-20.85,-13.54,-6.75,-9.00,27.30,30.62,47.04,
01/01/2000,00:01:05.05,-175.78,21.48,1517.09,17.38,-22.26,-29.45,-6.60,-7.35,26.10,30.43,47.04,
01/01/2000,00:01:05.05,-194.34,30.27,1358.89,9.09,-22.68,-38.60,-6.75,-7.05,25.80,30.09,47.04,
01/01/2000,00:01:05.05,-257.81,58.59,1247.56,11.52,-23.48,-56.59,-6.60,-5.40,26.10,30.62,47.04,
01/01/2000,00:01:05.05,-275.39,33.20,1298.83,18.48,-27.44,-83.23,-7.80,-6.90,26.10,30.19,47.04,
01/01/2000,00:01:05.05,-96.19,-7.32,1636.72,36.04,-34.76,-101.40,-8.25,-6.30,25.80,30.43,47.04,
01/01/2000,00:01:05.05,244.14,-59.57,2078.61,25.12,-5.98,-78.78,-9.75,-3.30,25.80,30.62,47.04,
01/01/2000,00:01:05.05,314.45,179.69,1949.22,-13.48,28.60,-12.38,-8.70,-2.10,25.80,30.43,47.04,
01/01/2000,00:01:05.05,-61.52,356.93,1306.64,-29.76,41.46,4.70,-9.00,-1.65,23.70,30.67,47.04,
01/01/2000,00:01:05.05,-107.42,213.38,830.08,-15.30,30.24,-23.05,-7.95,-3.30,25.80,30.33,47.04,
01/01/2000,00:01:05.05,38.09,60.55,632.81,0.24,28.11,-25.12,-8.25,-2.40,24.45,30.33,47.04,
01/01/2000,00:01:05.05,-65.43,0.49,535.64,5.12,35.37,-16.71,-9.00,-2.40,27.00,30.43,47.04,
01/01/2000,00:01:05.05,-181.64,10.25,459.96,-1.34,27.80,-24.21,-6.60,-3.00,26.10,30.33,47.04,
01/01/2000,00:01:05.05,-186.52,-28.32,356.45,-2.68,9.45,-45.79,-7.95,-3.60,27.00,30.43,47.04,
01/01/2000,00:01:05.05,-101.07,-92.29,305.18,5.37,8.17,-50.55,-7.05,-2.25,27.45,30.62,47.04,
01/01/2000,00:01:05.05,-57.13,-132.81,306.15,22.80,13.05,-44.63,-6.60,-1.50,26.40,30.43,47.04,
01/01/2000,00:01:05.05,-101.07,-154.79,465.33,30.55,20.49,-38.29,-5.85,-0.30,24.90,30.47,47.05,
01/01/2000,00:01:05.05,-125.49,-169.92,627.44,26.89,9.39,-39.76,-6.00,-0.90,26.25,30.62,47.05,
01/01/2000,00:01:05.05,-177.73,-157.23,746.09,16.52,0.37,-44.57,-6.00,0.45,26.55,30.43,47.05,
01/01/2000,00:01:05.05,-211.43,-146.97,866.21,0.49,-6.04,-50.18,-5.55,1.05,27.45,30.47,47.05,
01/01/2000,00:01:05.05,-181.15,-173.83,984.38,-11.16,-9.02,-60.98,-6.75,-0.45,27.00,30.47,47.05,
01/01/2000,00:01:05.05,-129.88,-217.77,1097.66,-22.68,-6.16,-55.85,-5.55,2.25,26.40,30.47,47.05,
01/01/2000,00:01:05.05,-22.95,-268.55,1182.13,-29.33,1.83,-40.43,-6.60,1.05,26.10,30.52,47.05,
01/01/2000,00:01:05.05,1.46,-167.48,1269.53,-36.71,7.01,-13.05,-5.70,1.65,28.05,30.33,47.05,
01/01/2000,00:01:05.05,-110.84,86.91,1467.77,-82.32,-33.35,29.02,-7.95,-0.45,27.75,30.62,47.04,
01/01/2000,00:01:05.05,-335.94,208.50,1201.66,-65.79,-31.22,51.40,-7.20,-2.40,27.00,30.43,47.04,
01/01/2000,00:01:05.05,-708.98,20.02,1292.48,-14.15,-37.38,32.68,-7.95,-3.60,25.50,30.33,47.04,
01/01/2000,00:01:05.05,-350.59,-180.66,1716.31,7.50,-32.26,-6.59,-7.20,-2.85,24.00,30.43,47.04,
01/01/2000,00:01:05.05,154.79,-271.00,1725.10,21.34,2.01,9.57,-6.60,-2.25,25.35,30.28,47.04,
01/01/2000,00:01:05.05,112.79,-256.84,1635.74,30.67,51.10,45.61,-7.20,-2.40,27.00,30.67,47.04,
01/01/2000,00:01:05.05,-98.63,-172.36,1384.77,23.90,58.17,40.85,-7.20,-4.05,27.30,30.33,47.04,
01/01/2000,00:01:05.05,-69.34,-136.72,1202.64,14.33,40.61,16.59,-6.30,-4.20,26.85,30.47,47.04,
01/01/2000,00:01:05.05,25.39,-116.21,1056.15,-0.30,23.17,8.78,-6.60,-4.65,28.20,30.62,47.04,
01/01/2000,00:01:05.05,15.14,-77.64,907.71,-9.02,10.55,6.77,-6.30,-3.75,26.40,30.33,47.04,
01/01/2000,00:01:05.05,-0.98,-29.79,728.52,-8.05,12.01,12.32,-5.70,-3.30,26.25,30.67,47.04,
01/01/2000,00:01:05.05,-56.15,19.04,593.75,3.48,17.87,19.88,-7.50,-3.60,28.05,30.28,47.05,
01/01/2000,00:01:05.05,-49.32,14.65,595.70,10.18,26.95,20.06,-5.40,-4.05,26.55,30.71,47.05,
01/01/2000,00:01:05.05,-68.36,20.02,563.96,3.84,19.33,21.77,-5.85,-3.75,26.85,30.09,47.05,
01/01/2000,00:01:05.05,-62.99,4.39,476.56,-4.63,5.85,24.76,-4.35,-5.40,27.45,30.43,47.05,
01/01/2000,00:01:05.05,-45.90,-5.37,410.64,-2.26,7.32,27.93,-4.80,-4.20,26.85,30.52,47.05,
01/01/2000,00:01:05.05,-47.85,9.77,424.80,8.11,8.17,37.32,-3.30,-4.95,27.15,30.47,47.05,
01/01/2000,00:01:05.05,-104.49,17.09,501.46,17.13,17.13,40.73,-5.70,-6.00,27.75,30.47,47.05,
01/01/2000,00:01:05.05,-206.05,21.48,599.12,20.55,6.71,34.70,-2.10,-4.65,26.85,30.52,47.05,
01/01/2000,00:01:05.05,-192.87,-5.37,673.83,21.59,-2.26,18.41,-2.70,-4.35,27.30,30.47,47.05,
01/01/2000,00:01:05.05,-205.57,-3.91,871.58,28.05,-8.84,11.40,-3.45,-3.30,28.50,30.33,47.05,
01/01/2000,00:01:05.05,-223.14,34.67,1143.07,36.83,-2.56,5.43,-3.60,-3.75,25.65,30.52,47.05,
01/01/2000,00:01:05.05,-300.29,81.05,1399.41,33.29,-1.16,-10.73,-4.05,-4.65,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-325.68,50.29,1437.01,18.11,-22.74,-39.21,-4.35,-3.45,27.15,30.62,47.05,
01/01/2000,00:01:05.05,-152.83,-15.14,1321.78,2.80,-30.24,-63.84,-4.95,-2.10,26.25,30.62,47.05,
01/01/2000,00:01:05.05,-274.90,-85.94,1202.15,16.83,-33.35,-79.94,-6.00,-2.85,27.75,30.62,47.04,
01/01/2000,00:01:05.05,-143.55,-144.04,1480.47,28.78,-44.76,-94.27,-4.65,0.45,27.30,30.43,47.04,
01/01/2000,00:01:05.05,119.63,-230.96,1765.14,28.35,-23.05,-76.83,-6.60,0.75,27.90,30.52,47.04,
01/01/2000,00:01:05.05,251.46,-171.88,1814.45,5.79,7.93,-28.23,-6.00,2.10,25.20,30.28,47.04,
01/01/2000,00:01:05.05,62.01,51.76,1497.56,-33.17,5.49,7.99,-5.70,0.45,25.80,30.47,47.04,
01/01/2000,00:01:05.05,-44.92,172.85,1030.76,-44.27,4.51,15.37,-7.80,2.70,27.45,30.28,47.04,
01/01/2000,00:01:05.05,-118.65,190.92,727.54,-29.76,7.56,15.61,-5.55,1.80,26.10,30.43,47.04,
01/01/2000,00:01:05.05,-187.50,140.14,642.09,-13.05,13.05,14.51,-6.00,0.45,26.55,30.47,47.04,
01/01/2000,00:01:05.05,-271.00,91.80,597.17,-8.41,12.07,6.95,-7.35,0.30,28.20,30.09,47.04,
01/01/2000,00:01:05.05,-319.82,69.34,586.43,-5.98,6.16,-3.48,-5.55,-0.75,26.40,30.43,47.04,
01/01/2000,00:01:05.05,-279.30,-22.95,575.20,-9.21,1.22,-18.35,-3.90,0.15,26.55,30.19,47.04,
01/01/2000,00:01:05.05,-179.20,-80.57,528.32,-5.24,4.45,-17.99,-6.45,-0.45,28.05,30.33,47.04,
01/01/2000,00:01:05.05,-144.53,-110.84,517.09,1.95,12.32,-9.15,-5.10,-2.70,27.45,30.47,47.04,
01/01/2000,00:01:05.05,-165.04,-116.21,580.57,3.11,12.80,-2.50,-7.20,-1.35,27.00,30.71,47.04,
01/01/2000,00:01:05.05,-184.08,-114.26,642.58,1.95,11.34,2.26,-5.40,-0.15,25.50,30.67,47.05,
01/01/2000,00:01:05.05,-211.91,-100.59,705.57,1.40,5.67,0.18,-5.85,0.75,27.15,30.28,47.05,
01/01/2000,00:01:05.05,-216.80,-83.98,789.55,-0.30,2.50,4.39,-5.55,-1.50,27.45,30.43,47.05,
01/01/2000,00:01:05.05,-257.32,-73.73,881.35,-0.12,-0.61,5.37,-6.00,-2.10,27.00,30.43,47.05,
01/01/2000,00:01:05.05,-280.27,-54.20,1024.41,0.98,-3.05,7.01,-4.65,-0.45,26.25,30.62,47.05,
01/01/2000,00:01:05.05,-226.07,-70.80,1236.82,-0.49,-10.91,9.94,-6.75,-1.35,27.75,30.47,47.05,
01/01/2000,00:01:05.05,-221.19,-49.80,1438.96,-8.29,-7.93,22.26,-7.20,0.45,27.00,30.62,47.05,
01/01/2000,00:01:05.05,-184.08,-45.41,1494.14,-19.39,-4.76,25.79,-5.55,-1.80,27.15,30.43,47.05,
01/01/2000,00:01:05.05,-15.62,-29.30,1291.02,-22.01,0.06,46.10,-5.70,-2.10,28.50,30.52,47.05,
01/01/2000,00:01:05.05,-123.05,85.94,1272.95,-5.67,-7.07,61.89,-6.75,-2.85,26.55,30.62,47.05,
01/01/2000,00:01:05.05,170.41,-250.49,2054.69,7.99,-47.62,-9.70,-7.20,-3.60,26.25,30.19,47.04,
01/01/2000,00:01:05.05,323.73,-265.14,1987.79,1.71,11.77,57.20,-7.20,-0.15,25.50,30.67,47.04,
01/01/2000,00:01:05.05,-9.77,-84.96,1495.61,-5.67,50.18,87.26,-7.50,-2.40,26.25,30.62,47.04,
01/01/2000,00:01:05.05,-75.68,-12.21,1070.80,-11.28,46.40,73.84,-5.55,-1.05,26.85,30.47,47.04,
01/01/2000,00:01:05.05,-90.33,36.62,866.70,-9.57,30.67,51.16,-6.00,-3.60,27.30,30.47,47.04,
01/01/2000,00:01:05.05,-87.40,30.27,764.16,-12.13,1.59,33.54,-7.50,-5.55,25.80,30.28,47.04,
01/01/2000,00:01:05.05,-76.17,15.62,652.83,-7.68,-2.20,24.39,-5.10,-4.65,27.15,30.47,47.04,
01/01/2000,00:01:05.05,-112.79,21.00,575.68,-2.07,-0.98,25.43,-5.10,-3.00,26.10,29.95,47.04,
01/01/2000,00:01:05.05,-110.84,6.84,535.64,2.93,0.30,23.35,-3.90,-4.80,26.25,30.43,47.04,
01/01/2000,00:01:05.05,-127.44,-13.18,530.27,0.73,-10.00,21.52,-5.70,-6.00,27.00,30.33,47.04,
01/01/2000,00:01:05.05,-65.92,-30.27,497.07,2.99,-10.18,25.18,-4.35,-4.65,25.65,30.43,47.05,
01/01/2000,00:01:05.05,-31.74,-39.55,453.61,10.18,6.40,42.07,-5.10,-5.70,26.10,30.62,47.05,
01/01/2000,00:01:05.05,-90.33,-32.71,535.16,16.46,10.37,59.09,-6.60,-4.95,26.10,30.33,47.05,
01/01/2000,00:01:05.05,-154.30,-46.39,625.98,15.55,10.06,59.45,-6.30,-4.65,26.40,30.62,47.05,
01/01/2000,00:01:05.05,-218.75,-8.79,651.86,14.33,13.60,63.66,-4.80,-5.40,27.45,30.33,47.05,
01/01/2000,00:01:05.05,-274.90,55.18,714.36,17.32,12.74,54.51,-4.35,-6.90,27.15,30.62,47.05,
01/01/2000,00:01:05.05,-339.84,64.45,855.96,27.07,15.18,48.17,-4.05,-7.35,27.45,30.52,47.05,
01/01/2000,00:01:05.05,-355.96,104.49,1050.78,39.02,11.95,25.37,-4.35,-5.40,26.85,30.43,47.05,
01/01/2000,00:01:05.05,-329.10,135.25,1237.79,41.40,10.43,8.11,-4.95,-4.35,26.55,30.62,47.05,
01/01/2000,00:01:05.05,-346.68,112.79,1360.84,34.57,14.82,-7.62,-4.05,-4.65,27.15,30.28,47.05,
01/01/2000,00:01:05.05,-288.57,109.38,1270.51,18.96,6.77,-32.44,-3.90,-4.35,27.30,30.43,47.05,
01/01/2000,00:01:05.05,-185.55,83.98,1212.40,10.49,-3.41,-49.21,-3.60,-4.65,28.65,30.33,47.05,
01/01/2000,00:01:05.05,-130.86,100.59,1209.96,12.38,-16.59,-56.71,-2.55,-3.00,28.20,30.43,47.05,
01/01/2000,00:01:05.05,-201.17,133.79,1190.92,17.26,-28.35,-71.52,-3.60,-1.80,27.90,30.67,47.05,
01/01/2000,00:01:05.05,-61.52,103.03,1432.62,34.27,-42.20,-92.62,-4.20,-4.35,27.00,30.33,47.06,
01/01/2000,00:01:05.05,170.41,75.68,1545.90,-19.39,-4.88,-38.84,-5.55,0.00,27.15,30.47,47.04,
01/01/2000,00:01:05.05,168.95,176.27,1209.96,-38.29,-26.16,-22.50,-5.85,1.05,26.10,30.33,47.04,
01/01/2000,00:01:05.05,71.29,199.71,952.64,-30.67,-12.13,1.16,-6.45,-0.90,27.75,30.47,47.04,
01/01/2000,00:01:05.05,-122.56,231.93,783.69,-15.00,8.41,15.06,-5.10,-2.25,27.15,30.67,47.04,
01/01/2000,00:01:05.05,-267.58,220.21,621.09,-5.91,16.83,8.23,-5.10,-0.75,26.40,30.33,47.04,
01/01/2000,00:01:05.05,-307.62,173.83,529.30,-1.95,15.85,-11.22,-6.30,-2.25,27.15,30.09,47.04,
01/01/2000,00:01:05.05,-269.04,114.75,480.47,-0.06,9.09,-25.30,-5.55,-1.50,27.15,30.52,47.04,
01/01/2000,00:01:05.05,-256.35,71.29,478.52,-0.61,0.43,-33.66,-5.40,-1.35,26.25,30.47,47.04,
01/01/2000,00:01:05.05,-214.36,2.44,505.37,0.12,-2.74,-41.89,-4.80,-1.50,26.40,30.33,47.04,
01/01/2000,00:01:05.05,-205.57,-37.11,560.06,-2.87,-5.06,-42.20,-5.70,-0.90,28.50,30.33,47.04,
01/01/2000,00:01:05.05,-179.20,-76.66,625.98,-7.62,-9.88,-38.05,-5.55,0.30,28.65,30.62,47.04,
01/01/2000,00:01:05.05,-242.68,-82.52,705.08,-5.73,-8.72,-32.13,-5.85,-0.75,25.65,30.43,47.04,
01/01/2000,00:01:05.05,-251.95,-89.84,789.55,-1.52,1.28,-22.68,-5.70,0.15,25.50,30.19,47.05,
01/01/2000,00:01:05.05,-285.16,-85.45,923.34,-1.59,5.43,-20.30,-6.60,0.00,26.85,30.62,47.05,
01/01/2000,00:01:05.05,-296.88,-64.45,1082.03,-4.82,6.52,-11.71,-5.70,0.90,27.00,30.28,47.05,
01/01/2000,00:01:05.05,-308.11,-49.80,1234.86,-12.01,5.73,-3.84,-5.85,0.75,26.85,30.47,47.05,
01/01/2000,00:01:05.05,-280.27,-32.71,1342.77,-28.54,6.40,5.61,-6.30,0.00,26.10,30.47,47.05,
01/01/2000,00:01:05.05,-253.42,34.67,1375.49,-45.49,-0.37,17.56,-6.30,1.05,27.45,30.19,47.05,
01/01/2000,00:01:05.05,-212.40,76.17,1297.36,-52.13,-4.33,30.79,-4.20,-0.90,26.25,30.47,47.05,
01/01/2000,00:01:05.05,-146.97,69.82,1111.82,-41.04,9.09,41.65,-5.40,-0.90,26.25,30.28,47.05,
01/01/2000,00:01:05.05,-174.32,112.30,1080.57,-8.35,4.45,50.91,-4.95,-2.10,27.75,30.47,47.05,
01/01/2000,00:01:05.05,-333.01,30.76,1576.17,27.20,-36.22,21.28,-5.55,-1.80,25.65,30.43,47.05,
01/01/2000,00:01:05.05,-74.22,-196.78,1972.17,29.88,-26.89,-0.67,-7.35,-2.25,27.15,30.43,47.05,
01/01/2000,00:01:05.05,114.26,-286.13,1982.42,5.73,-3.96,21.16,-4.80,-4.65,26.40,30.33,47.05,
01/01/2000,00:01:05.05,-9.77,-96.68,1106.45,-21.65,15.73,41.52,-7.05,-3.00,26.10,30.47,47.04,
01/01/2000,00:01:05.05,-62.50,-27.83,897.95,-7.01,22.01,39.70,-5.10,-5.40,28.65,29.99,47.04,
01/01/2000,00:01:05.05,-125.49,-14.16,800.29,1.95,29.88,29.57,-4.65,-5.25,26.55,30.43,47.04,
01/01/2000,00:01:05.05,-138.18,-0.98,744.63,-1.34,23.41,24.57,-6.00,-4.80,26.55,30.47,47.04,
01/01/2000,00:01:05.05,-101.56,7.32,642.09,-6.95,14.45,17.80,-4.80,-4.20,26.85,30.62,47.04,
01/01/2000,00:01:05.05,-134.28,12.70,553.22,-7.26,4.57,15.85,-4.65,-4.80,26.55,30.43,47.04,
01/01/2000,00:01:05.05,-104.49,26.37,520.51,-9.27,0.12,15.49,-3.30,-5.70,26.40,30.09,47.04,
01/01/2000,00:01:05.05,-85.94,14.65,462.89,-8.41,0.37,20.49,-4.05,-5.70,27.15,30.28,47.05,
01/01/2000,00:01:05.05,-78.12,-1.46,486.82,0.91,5.98,27.50,-4.05,-6.15,27.90,30.14,47.05,
01/01/2000,00:01:05.05,-108.89,5.37,532.71,0.00,7.99,38.84,-3.60,-4.95,27.15,30.47,47.05,
01/01/2000,00:01:05.05,-181.64,-14.16,585.94,2.07,7.74,45.30,-1.80,-6.60,27.45,30.43,47.05,
01/01/2000,00:01:05.05,-233.89,-2.44,639.65,-2.13,9.51,44.82,-4.05,-6.15,28.65,30.43,47.05,
01/01/2000,00:01:05.05,-297.36,2.93,708.50,0.67,3.54,35.43,-2.85,-6.60,27.45,30.43,47.05,
01/01/2000,00:01:05.05,-306.64,-28.32,805.18,5.49,-3.60,23.84,-4.05,-6.60,29.40,29.99,47.05,
01/01/2000,00:01:05.05,-252.93,-48.83,985.35,12.07,-2.93,12.20,-4.35,-6.15,27.15,30.67,47.05,
01/01/2000,00:01:05.05,-221.68,-10.25,1150.39,20.37,-0.98,5.30,-3.45,-7.05,26.25,30.47,47.05,
01/01/2000,00:01:05.05,-271.97,-6.84,1237.30,20.61,-4.82,-0.67,-4.35,-8.10,26.85,30.43,47.05,
01/01/2000,00:01:05.05,-241.70,-20.51,1287.11,19.09,-18.48,-15.98,-2.55,-6.60,28.20,30.47,47.05,
01/01/2000,00:01:05.05,-175.29,-47.36,1266.60,14.57,-27.68,-17.56,-3.60,-6.15,26.40,30.81,47.05,
01/01/2000,00:01:05.05,-165.53,29.79,1305.18,21.04,-33.17,-21.89,-3.90,-6.75,27.75,30.43,47.05,
01/01/2000,00:01:05.05,-247.07,4.39,1541.99,37.68,-40.43,-30.73,-4.05,-4.20,27.15,30.33,47.05,
01/01/2000,00:01:05.05,-104.00,-71.29,1830.08,39.94,-12.99,-32.80,-6.75,-4.05,27.75,30.43,47.05,
01/01/2000,00:01:05.05,-62.01,-109.38,1982.42,7.13,-11.59,-27.56,-3.45,-4.05,26.55,30.28,47.05,
01/01/2000,00:01:05.05,49.32,-28.81,1771.97,-35.37,-19.76,-13.90,-5.40,-3.60,25.80,30.28,47.06,
01/01/2000,00:01:05.05,27.34,90.82,1369.14,-47.68,-10.06,4.39,-5.40,-4.35,27.00,30.33,47.06,
01/01/2000,00:01:05.05,-252.93,198.24,733.40,0.18,39.39,7.13,-4.95,-6.30,27.30,30.67,47.04,
01/01/2000,00:01:05.05,-255.37,139.65,677.25,-6.65,29.33,-16.77,-4.65,-7.05,27.30,30.47,47.04,
01/01/2000,00:01:05.05,-179.20,74.22,551.76,-15.61,13.48,-34.02,-3.30,-6.15,27.45,30.28,47.04,
01/01/2000,00:01:05.05,-108.40,33.69,416.99,-20.00,14.88,-44.94,-4.05,-5.70,28.65,30.09,47.04,
01/01/2000,00:01:05.05,-33.20,-12.21,352.05,-14.88,9.45,-41.77,-1.95,-6.30,27.00,30.52,47.04,
01/01/2000,00:01:05.05,-33.69,-63.48,359.38,-11.71,5.85,-36.04,-3.45,-5.25,27.30,30.33,47.04,
01/01/2000,00:01:05.05,-62.01,-70.31,385.74,-13.54,0.06,-34.27,-4.65,-4.80,26.55,30.33,47.04,
01/01/2000,00:01:05.05,-65.92,-68.36,423.83,-14.15,-8.96,-29.57,-3.45,-6.00,25.20,30.47,47.04,
01/01/2000,00:01:05.05,-107.91,-40.53,502.44,-12.80,-12.01,-26.71,-4.05,-6.90,27.45,30.67,47.04,
01/01/2000,00:01:05.05,-165.53,-31.74,605.96,-6.83,-16.95,-27.07,-4.05,-4.20,26.40,30.52,47.04,
01/01/2000,00:01:05.05,-190.43,-72.75,778.81,2.20,-22.13,-22.01,-4.20,-4.80,28.05,30.33,47.05,
01/01/2000,00:01:05.05,-202.15,-98.63,1021.48,5.73,-15.91,-11.34,-4.65,-5.25,26.25,30.52,47.05,
01/01/2000,00:01:05.05,-233.89,-98.14,1282.23,4.02,-20.73,-0.73,-6.45,-4.35,26.55,30.33,47.05,
01/01/2000,00:01:05.05,-368.16,-93.26,1501.95,-5.73,-19.82,11.28,-5.40,-4.35,26.25,30.33,47.05,
01/01/2000,00:01:05.05,-473.63,-58.11,1594.24,-28.41,-19.09,10.55,-6.45,-5.25,25.50,30.33,47.05,
01/01/2000,00:01:05.05,-326.66,-52.73,1535.64,-45.37,-26.59,4.88,-7.35,-5.70,25.65,30.47,47.05,
01/01/2000,00:01:05.05,-143.07,-53.22,1345.70,-40.37,-13.54,30.37,-6.60,-5.70,24.90,30.43,47.05,
01/01/2000,00:01:05.05,-388.18,-24.41,1269.53,-10.73,3.05,50.61,-6.30,-6.90,25.65,30.28,47.05,
01/01/2000,00:01:05.05,-547.85,-121.58,1578.12,23.29,-12.26,8.96,-8.10,-8.85,26.85,30.33,47.05,
